128
20.47,70.93,38.28,56.19,42.97,13.72,93.50,36.02,70.35,45.94,98.04,21.23,76.28,97.39,72.87,28.12,97.71,32.16,24.80,10.12,11.70,35.50,14.40,75.62,46.93,37.46,64.12,79.74,58.43,52.21,23.00,39.92,53.22,37.24,96.99,97.96,17.73,42.60,92.37,66.09,56.64,20.93,11.90,97.92,84.53,82.41,25.41,31.81,30.50,58.88,44.67,45.20,24.50,28.20,91.51,71.85,52.05,53.01,62.23,73.02,76.49,57.53,89.03,41.02,55.94,56.48,90.25,48.91,72.18,42.81,42.42,88.57,85.07,83.83,46.37,56.62,49.11,41.33,44.42,20.31,17.60,82.45,44.80,88.44,35.63,96.87,98.73,79.31,68.79,59.04,38.12,34.58,54.62,45.26,25.61,26.91,37.17,20.97,90.33,48.44,63.64,40.93,34.68,12.21,77.86,33.94,60.62,89.85,15.19,91.84,46.20,59.55,43.63,26.20,26.75,50.44,31.01,82.18,66.19,49.62,85.50,20.23,22.31,14.20,33.45,50.53,85.09,61.39
77.08,91.98,81.67,69.68,61.45,53.53,19.19,29.15,10.18,50.12,83.19,94.81,76.50,29.95,27.92,43.62,76.77,46.30,90.14,73.87,42.97,15.01,76.59,83.33,53.75,94.45,38.61,84.21,17.29,28.07,56.55,12.68,21.43,68.74,67.18,43.49,68.60,18.22,60.11,44.74,60.24,60.36,18.02,96.46,26.52,22.09,10.62,39.61,26.15,38.04,71.91,41.85,94.79,82.22,71.15,81.60,89.48,78.90,21.06,18.66,39.68,25.61,11.95,69.37,19.55,40.97,77.33,77.98,89.24,90.75,24.10,34.61,37.88,29.46,29.62,88.97,22.25,57.87,43.59,68.83,43.54,43.19,16.09,85.26,80.28,39.66,46.12,74.29,11.64,46.74,91.72,27.99,59.03,28.00,83.25,56.30,81.06,63.96,10.31,48.22,55.22,12.07,82.22,63.96,66.98,71.09,53.54,93.65,61.27,31.26,35.52,41.60,58.11,59.20,94.66,41.39,51.93,72.90,58.01,55.40,35.19,51.73,82.86,85.53,33.81,75.45,63.39,48.10
88.69,52.29,12.39,85.15,85.77,42.61,84.69,97.11,97.94,80.35,78.52,48.19,27.88,82.81,88.00,20.28,96.32,40.24,22.69,93.45,76.52,97.80,96.68,68.46,38.69,52.01,97.03,65.23,17.19,28.45,73.26,61.95,82.66,25.57,82.57,66.81,31.14,47.07,53.78,55.54,47.47,50.81,40.68,31.73,49.68,61.09,41.53,18.95,72.92,92.50,45.02,83.00,39.81,13.73,19.79,42.94,42.17,80.51,47.97,78.44,97.83,51.99,68.85,48.57,17.58,68.92,63.68,92.67,74.51,83.90,74.39,56.94,94.61,11.60,22.69,91.31,26.90,56.05,36.27,20.10,47.11,73.20,44.21,61.05,86.26,64.23,60.73,39.83,78.76,59.73,30.19,26.21,51.61,13.09,23.91,92.36,94.11,88.61,23.74,18.14,10.78,58.84,61.86,64.34,64.43,20.67,17.34,42.06,42.44,87.24,16.39,91.74,49.42,97.54,14.68,57.69,78.13,44.66,52.19,67.09,71.66,50.68,51.99,54.84,62.62,67.02,36.03,39.86
54.17,15.15,70.55,84.97,58.47,75.11,27.27,24.36,19.64,27.70,83.41,90.92,17.76,74.28,26.67,94.60,70.59,84.58,74.70,80.55,43.36,54.88,80.81,55.51,62.78,74.63,21.78,30.62,20.90,95.75,24.15,59.46,88.56,45.52,55.68,40.32,47.85,35.39,62.80,68.61,73.10,42.70,24.31,87.92,22.49,45.07,40.29,59.96,73.53,55.71,93.03,87.10,30.00,92.26,23.48,38.70,12.28,15.87,64.25,33.49,33.16,45.73,68.81,78.44,92.36,96.36,66.46,37.99,41.36,27.25,11.79,11.47,30.18,61.97,55.77,38.10,36.65,70.84,64.60,78.27,39.44,88.73,35.30,17.70,27.53,67.10,39.46,78.37,30.34,95.47,69.15,22.58,55.85,32.92,54.45,69.72,77.24,53.52,32.66,30.75,50.92,23.46,87.86,26.66,53.63,62.54,42.82,19.79,61.07,33.71,85.68,75.58,13.60,87.74,93.49,92.22,75.85,77.67,49.67,29.70,50.98,56.27,66.46,56.24,86.84,28.12,19.96,14.08
29.30,35.83,23.66,43.68,13.24,56.37,12.54,58.49,67.71,84.82,22.12,10.43,68.98,75.85,72.14,90.46,50.95,53.40,48.24,92.41,67.21,82.41,23.28,62.05,10.76,26.66,81.48,49.44,93.80,12.82,95.04,80.39,97.57,36.38,84.51,90.65,25.94,89.64,75.08,56.95,23.47,73.71,43.48,97.88,61.36,49.45,31.46,38.49,25.29,77.39,56.35,91.70,76.58,12.05,47.22,19.14,13.55,55.19,68.29,24.16,60.79,20.07,83.72,39.43,37.63,77.24,65.82,29.71,96.88,32.17,55.95,24.12,85.06,45.97,98.04,25.04,92.12,86.95,23.64,98.23,21.24,32.41,26.03,52.55,38.55,64.86,91.79,88.45,10.64,53.80,67.33,54.60,93.10,43.55,95.68,71.43,87.64,18.59,82.15,84.07,93.62,38.70,23.67,57.50,71.30,74.13,97.21,30.26,82.86,90.14,49.92,41.77,56.59,94.87,51.24,49.65,61.44,63.83,29.75,91.13,84.13,16.70,20.07,90.15,33.97,58.30,86.00,45.29
65.16,21.17,33.16,63.95,90.69,60.82,56.66,18.30,12.63,44.66,11.65,56.00,66.28,44.76,33.17,78.29,87.10,75.78,73.68,85.68,22.47,42.99,24.77,32.13,95.61,62.41,17.07,90.86,12.23,70.55,85.49,27.61,34.27,32.58,31.91,82.33,53.12,28.49,53.78,70.72,50.22,48.65,39.69,10.34,86.84,60.65,49.36,91.88,69.37,18.46,63.14,51.04,66.55,86.67,13.12,52.43,60.01,15.91,47.92,96.33,93.30,30.58,57.73,70.54,51.63,85.69,37.46,96.83,28.30,91.48,82.85,75.50,76.44,53.78,98.29,79.97,78.59,83.40,88.05,19.32,41.96,20.07,17.80,81.91,19.52,26.91,32.15,31.23,79.79,60.43,83.34,53.08,40.57,62.21,44.87,35.62,10.31,45.23,27.08,47.37,73.05,98.62,96.42,92.54,97.68,55.90,70.39,12.19,14.84,61.11,75.23,36.71,37.47,93.91,55.81,59.57,91.62,44.68,49.65,15.69,14.85,15.43,66.13,96.56,10.20,22.38,78.86,20.73
25.05,63.73,64.20,80.46,24.09,40.50,61.63,83.75,83.83,45.14,25.61,68.60,92.34,40.61,24.59,28.95,62.36,94.93,41.85,24.52,16.98,29.79,22.40,50.16,16.63,15.13,43.27,16.74,51.31,61.66,35.36,29.58,61.80,70.80,24.01,92.45,96.18,71.41,64.08,71.21,36.49,14.45,65.74,75.72,30.36,33.85,73.93,96.91,71.99,87.10,41.95,19.47,70.12,96.59,45.63,88.61,58.49,52.63,53.83,69.15,48.89,78.18,25.60,17.19,27.89,82.78,54.02,98.72,89.17,61.69,41.55,22.43,43.64,68.11,51.21,83.75,29.52,50.56,95.67,69.41,85.54,13.30,53.91,25.80,51.95,23.15,52.59,81.60,12.63,10.53,89.70,62.17,90.87,59.19,79.83,20.44,27.98,57.32,52.51,73.96,33.60,59.54,92.01,46.97,63.06,31.35,15.21,90.69,11.79,86.21,23.74,57.61,76.22,49.89,47.98,57.21,49.95,78.34,75.88,19.83,40.91,25.42,79.99,73.22,12.75,14.19,73.76,90.37
55.99,33.52,72.59,10.96,87.68,73.03,73.55,36.77,90.30,75.82,14.69,19.81,62.00,42.43,30.22,36.17,98.37,89.60,23.64,13.13,12.05,50.35,87.57,90.68,76.97,84.01,67.53,69.86,50.35,15.57,87.18,96.95,60.40,81.46,65.79,11.03,18.19,59.36,90.18,94.45,74.55,97.22,21.34,90.54,83.95,80.88,34.64,25.71,63.38,21.52,95.05,68.82,62.83,10.04,89.20,58.45,39.49,91.58,39.77,80.63,34.45,45.12,19.75,83.97,46.93,14.57,64.40,31.70,55.47,92.05,98.92,22.03,49.11,20.31,77.50,97.74,92.64,97.75,45.98,25.78,75.58,95.38,58.97,32.14,83.42,76.19,10.79,38.12,19.07,90.05,23.36,15.14,35.09,73.23,14.82,11.97,96.60,57.76,11.67,80.43,65.51,12.28,79.89,79.57,46.19,17.34,66.04,53.32,13.47,53.80,55.92,11.61,19.34,27.88,58.13,13.69,96.00,57.67,53.54,71.02,52.28,34.87,52.29,51.90,31.75,41.84,74.68,77.08
14.67,84.30,79.31,96.58,10.37,12.09,61.86,90.03,53.58,33.36,37.24,37.16,30.71,58.81,62.29,97.30,35.74,84.80,29.88,64.03,46.03,92.47,71.06,40.60,89.67,51.59,81.60,55.14,68.81,47.93,35.84,91.19,39.90,48.07,16.53,63.51,25.41,13.94,22.06,31.32,74.81,96.00,24.72,21.94,16.09,31.90,26.43,66.50,19.84,85.67,85.34,37.08,78.01,53.31,65.85,85.65,85.84,82.13,69.29,41.97,78.71,32.33,71.63,88.52,39.21,89.40,22.96,53.22,83.68,35.24,96.06,70.52,96.20,83.60,44.70,37.60,27.95,75.43,91.46,77.23,51.54,91.39,91.00,51.33,67.33,23.83,16.17,53.53,43.19,81.99,22.23,31.73,29.45,37.21,46.16,36.98,81.10,53.76,24.95,29.86,27.05,97.52,81.94,15.99,97.30,55.53,19.19,83.29,96.35,98.74,37.53,58.74,24.22,56.11,61.39,55.84,37.15,49.94,75.07,69.30,61.68,25.83,12.94,27.64,93.03,85.99,55.28,54.11
76.62,70.38,38.42,63.31,38.92,21.81,51.90,22.19,21.18,45.93,55.66,29.62,77.67,69.09,70.89,16.70,80.99,20.86,20.33,17.00,33.18,93.51,53.50,68.46,73.21,84.90,28.63,43.07,18.15,12.28,66.41,53.19,61.31,18.43,21.48,51.77,55.12,67.23,67.21,66.26,82.32,41.52,37.18,57.31,16.11,69.08,71.33,89.17,32.17,21.54,81.05,38.53,73.74,41.98,85.76,90.81,39.09,47.10,52.88,54.78,92.20,79.47,24.57,32.60,35.86,63.84,11.44,60.77,32.34,86.90,95.11,82.11,42.23,52.51,47.24,59.30,42.35,98.06,48.76,19.29,52.39,50.60,38.63,94.06,61.17,44.32,72.29,31.47,18.78,10.83,56.46,25.80,36.69,66.55,73.60,29.73,30.45,44.36,63.84,39.51,64.45,95.82,74.37,77.02,52.32,93.50,87.54,69.67,75.22,97.65,73.36,26.30,66.26,40.34,85.19,93.16,58.14,93.43,92.02,10.18,57.94,77.92,94.07,55.68,80.22,27.02,36.57,49.73
73.63,53.59,37.40,17.45,89.92,84.03,32.98,68.07,32.78,81.21,74.18,35.20,31.55,47.91,43.58,74.43,81.90,46.28,84.54,59.10,50.95,76.57,22.72,12.43,56.10,66.38,12.98,19.17,60.99,26.82,32.54,31.41,28.67,95.57,79.46,77.97,32.12,21.28,36.47,78.00,45.59,25.89,20.44,54.25,57.79,37.87,83.83,68.61,90.13,56.53,78.29,52.70,77.51,35.56,79.91,97.25,24.48,13.67,86.43,49.37,42.18,57.24,43.83,26.84,89.56,52.85,87.27,46.86,25.45,12.71,21.47,63.94,23.79,30.24,25.18,77.23,72.66,15.72,24.73,89.51,72.33,46.62,24.95,67.44,23.82,48.60,37.35,92.96,35.93,55.14,20.17,23.33,68.02,78.68,92.48,74.87,35.62,11.21,69.22,83.10,91.84,40.18,38.29,17.00,38.04,48.00,31.66,82.36,46.82,48.23,70.73,34.51,88.81,43.38,50.10,97.30,88.92,21.56,25.01,18.01,62.06,64.93,56.62,47.44,63.97,71.13,48.25,37.89
59.99,17.17,35.80,93.35,15.23,57.61,41.22,54.48,27.47,50.06,48.41,57.46,65.79,49.03,66.68,63.48,92.65,91.57,43.79,85.75,13.02,88.11,18.73,59.51,15.45,61.27,77.17,21.63,56.61,67.99,36.70,80.27,21.66,67.38,96.77,24.69,28.83,58.74,64.77,50.34,35.51,64.47,71.16,85.01,66.39,14.80,82.99,43.63,73.88,96.22,18.40,71.23,49.02,52.04,11.85,96.42,92.35,89.13,12.45,29.04,78.23,63.98,80.41,58.73,31.37,54.62,33.01,14.40,27.83,34.96,24.79,27.86,40.39,38.64,33.09,70.67,50.12,69.81,31.81,47.28,89.87,76.52,73.24,92.68,69.98,68.40,69.22,22.61,14.71,74.99,76.57,67.66,94.20,90.80,16.25,41.62,73.15,72.12,77.69,93.12,87.29,35.41,49.41,72.72,27.74,42.03,49.03,42.79,73.17,67.34,83.97,81.52,55.87,98.92,79.53,77.88,89.13,36.89,11.78,66.08,82.77,21.35,38.95,94.09,67.32,93.81,11.08,91.07
19.95,67.45,12.44,17.33,72.43,15.68,32.50,35.73,30.78,10.11,35.06,43.76,53.29,68.57,65.53,91.01,46.38,87.75,46.72,35.84,63.10,56.17,83.87,34.00,19.64,35.74,67.42,55.95,83.65,46.71,73.67,67.83,74.34,21.58,26.26,95.01,14.41,83.35,41.94,20.33,57.63,72.90,24.93,50.86,28.32,94.61,31.37,50.98,16.24,64.43,61.25,68.51,50.81,16.05,92.33,22.06,35.29,44.31,61.73,95.96,78.00,17.69,72.59,77.65,97.26,25.45,87.60,57.79,79.07,31.52,81.24,65.30,67.62,77.53,64.14,30.07,50.94,35.33,92.47,72.99,83.48,65.64,89.76,81.77,88.93,88.57,20.39,87.26,20.09,86.02,83.66,51.45,29.70,49.48,46.81,29.61,73.90,98.99,33.73,96.09,10.57,59.74,20.45,32.71,62.32,10.36,44.65,69.52,53.18,44.04,25.49,54.35,89.49,34.50,61.40,21.99,78.88,94.01,53.67,31.45,71.72,50.28,86.62,97.83,85.62,72.91,81.15,39.06
46.50,57.39,59.96,15.18,31.80,45.56,98.20,58.84,64.50,50.55,41.39,31.74,89.28,98.65,49.43,58.58,96.46,29.76,31.62,55.46,28.55,95.02,59.75,92.52,29.63,98.29,35.75,48.23,86.79,11.94,18.67,96.07,50.81,20.84,20.27,33.89,15.87,43.77,91.31,66.49,27.03,91.60,66.49,89.39,62.06,81.00,97.08,61.07,28.23,78.40,56.24,45.50,67.75,22.25,71.15,72.01,26.34,83.04,78.99,44.42,42.93,57.71,13.47,52.77,85.84,26.56,25.05,76.10,11.14,23.75,61.97,19.62,35.04,38.87,95.00,96.13,53.36,22.82,11.57,32.32,57.86,41.08,35.37,17.91,14.97,10.09,74.31,48.38,69.67,14.06,31.95,26.09,10.69,66.91,53.81,97.29,14.83,24.92,98.64,41.83,89.34,75.71,50.36,46.91,41.43,96.80,89.34,81.95,15.47,64.82,39.80,50.28,53.31,62.48,89.93,63.86,50.79,17.73,11.68,23.97,17.09,14.16,73.05,42.17,88.36,66.27,35.52,53.00
89.64,34.40,93.27,81.91,35.95,91.35,89.69,90.24,10.95,35.81,92.68,74.34,31.27,81.56,75.53,76.52,12.46,62.07,69.30,74.58,18.77,91.79,50.80,11.75,64.82,60.28,78.87,44.05,16.14,90.41,52.85,88.45,71.94,48.43,17.74,94.95,63.22,68.42,39.82,29.74,30.76,24.47,67.87,27.40,32.69,43.91,27.24,22.70,88.08,53.74,88.64,94.52,56.13,94.84,71.41,55.87,33.30,60.48,56.28,20.61,75.71,89.02,33.77,14.83,88.11,23.40,28.73,61.84,18.28,17.58,12.70,12.01,43.31,12.18,39.16,87.01,21.76,72.38,77.04,47.55,57.86,79.90,40.74,40.79,83.01,90.29,31.57,52.59,83.04,21.54,88.41,70.00,92.43,32.62,44.36,62.68,42.39,77.86,29.50,73.62,44.56,97.67,59.57,42.76,17.68,23.79,88.05,43.17,67.56,14.73,56.41,65.15,19.09,18.42,42.00,80.56,82.17,94.42,51.52,97.37,85.30,49.70,39.09,83.38,98.20,24.85,34.41,66.25
58.28,94.03,80.38,92.82,36.68,45.04,53.58,40.17,15.35,82.34,46.95,91.27,87.25,96.74,41.56,96.53,55.12,55.21,51.29,98.07,31.11,40.78,58.97,46.92,22.84,70.81,45.25,59.97,20.41,17.69,89.86,64.95,19.50,90.56,26.65,68.19,35.00,82.58,30.71,32.71,21.85,20.98,46.97,62.14,62.53,76.63,97.37,12.24,78.83,72.15,77.90,20.80,93.04,41.97,86.54,59.23,61.99,71.60,42.88,87.70,33.61,58.23,60.66,57.53,59.61,44.61,81.86,62.35,17.82,37.39,39.04,40.75,61.87,82.34,80.48,45.39,90.93,41.42,76.21,21.24,25.24,60.76,76.61,93.48,61.37,88.79,48.20,88.67,18.18,83.82,43.29,15.20,47.86,64.12,30.09,37.78,95.27,98.82,72.26,49.73,62.14,11.37,76.49,14.83,29.36,30.14,41.34,66.10,94.62,64.71,69.46,95.57,89.66,39.36,44.79,55.30,56.85,92.63,98.47,30.70,63.47,35.34,68.19,12.89,18.78,71.89,19.56,45.45
60.37,68.59,29.27,14.64,10.28,12.76,24.68,54.30,49.93,85.85,31.75,38.54,48.63,21.42,56.02,16.75,23.55,68.50,82.08,15.24,82.77,18.59,89.12,92.77,20.28,80.36,66.34,52.21,82.38,18.39,42.79,42.96,93.13,28.54,38.26,29.83,96.34,38.88,39.55,42.56,19.91,41.20,28.44,92.44,54.37,30.83,58.77,72.59,38.76,18.99,69.27,53.34,15.79,22.27,61.79,17.56,15.72,54.67,11.10,17.60,26.32,90.69,94.92,56.30,93.67,41.89,36.42,37.84,91.92,87.36,72.68,43.66,74.82,58.18,38.13,66.38,55.48,76.06,50.29,41.10,12.20,53.99,58.33,93.67,98.70,57.97,61.60,92.25,13.37,91.42,74.77,37.68,52.77,38.52,70.33,65.82,32.58,74.83,92.31,84.33,71.85,37.92,35.88,56.80,92.52,82.40,84.43,43.70,44.32,59.10,71.35,60.00,11.35,56.24,45.39,50.97,10.49,36.49,49.22,18.27,71.71,87.31,98.17,65.77,27.16,27.55,84.10,67.38
